,date,open,high,low,close,volume,amount
1978,2021-12-27,16361.0654,16567.6387,16361.0654,16567.5,562679065,0
1979,2021-12-28,16602.9199,16607.1855,16458.4844,16488.6621,517800501,0
1980,2021-12-29,16510.6328,16548.9219,16396.1621,16491.0098,481000589,0
1981,2021-12-30,16485.3945,16569.6172,16415.123,16429.0996,474763283,0
1982,2021-12-31,16411.2617,16464.6172,16317.2559,16320.0801,449332933,0
1983,2022-01-03,16395.5098,16504.1348,16306.6416,16501.7676,702990356,0
1984,2022-01-04,16513.8691,16513.8691,16151.9053,16279.7324,745450738,0
1985,2022-01-05,16190.5527,16249.2266,15763.8418,15771.7754,738411078,0
1986,2022-01-06,15675.2168,15900.5986,15608.5684,15765.3584,795159397,0
1987,2022-01-07,15774.1289,15835.0029,15526.7988,15592.1875,670865861,0
1988,2022-01-10,15383.1758,15627.916,15165.5322,15614.4258,916467311,0
1989,2022-01-11,15582.7207,15848.5605,15496.9092,15844.123,769368920,0
1990,2022-01-12,15955.4814,16017.3896,15815.9453,15905.0967,684980496,0
1991,2022-01-13,15970.0898,15990.3799,15468.0889,15495.6172,765536212,0
1992,2022-01-14,15396.4697,15617.1807,15396.4697,15611.5938,757538575,0
1993,2022-01-18,15378.0576,15446.2949,15182.959,15210.7578,771091341,0
1994,2022-01-19,15287.2539,15382.0039,15038.4355,15047.8418,722532949,0
1995,2022-01-20,15176.3789,15347.6182,14832.6885,14846.4561,823346023,0
1996,2022-01-21,14728.6631,14868.4551,14432.6357,14438.3994,1068243748,0
1997,2022-01-24,14160.9053,14532.5684,13724.8506,14509.582,1342955531,0
1998,2022-01-25,14237.5986,14410.4268,14033.8125,14149.1221,915878796,0
1999,2022-01-26,14492.5186,14646.542,14006.3994,14172.7588,1042048689,0
2000,2022-01-27,14346.4619,14419.4531,13972.8848,14003.1113,1066206460,0
2001,2022-01-28,14091.3145,14457.7822,13880.4775,14454.6123,1029905571,0
2002,2022-01-31,14505.0654,14934.5244,14442.8789,14930.0527,949999234,0
2003,2022-02-01,14966.6025,15034.416,14749.4873,15019.6768,821918994,0
2004,2022-02-02,15173.0342,15196.3994,14960.8457,15139.7393,1082497317,0
2005,2022-02-03,14693.8545,14856.5127,14471.1953,14501.1123,1064472916,0
2006,2022-02-04,14566.2783,14832.0537,14452.2803,14694.3506,845877726,0
2007,2022-02-07,14716.4346,14813.8643,14524.6279,14571.248,737214511,0
2008,2022-02-08,14533.248,14785.2217,14485.7822,14747.0264,763313727,0
2009,2022-02-09,14930.9922,15057.9014,14870.3623,15056.96,788647282,0
2010,2022-02-10,14770.6748,15037.2617,14636.6152,14705.6367,887645888,0
2011,2022-02-11,14739.459,14769.6387,14194.541,14253.8389,955870046,0
2012,2022-02-14,14233.4023,14400.7773,14119.7285,14268.5947,734654035,0
2013,2022-02-15,14482.1094,14624.5303,14444.4619,14620.8164,805014486,0
2014,2022-02-16,14514.8359,14647.793,14399.29,14603.6357,757951723,0
2015,2022-02-17,14485.083,14497.4609,14155.4287,14171.7354,715095781,0
2016,2022-02-18,14207.5488,14225.7236,13918.7559,14009.543,812700927,0
2017,2022-02-22,13892.8066,14109.2646,13720.916,13870.5293,947716310,0
2018,2022-02-23,14016.9434,14035.9316,13502.583,13509.4336,892188913,0
2019,2022-02-24,13065.4434,13989.1006,13065.4434,13974.6689,1204110834,0
2020,2022-02-25,13973.9043,14192.9961,13850.2852,14189.1641,863816142,0
2021,2022-02-28,14058.6143,14296.6016,14009.3652,14237.8096,903498996,0
2022,2022-03-01,14197.6611,14271.5811,13906.9219,14005.9873,885369767,0
2023,2022-03-02,14075.1064,14292.7188,13962.6885,14243.6943,803145847,0
2024,2022-03-03,14339.7051,14342.5596,13965.1104,14035.2119,798042150,0
2025,2022-03-04,13957.5977,13992.9746,13738.6084,13837.8291,862429502,0
2026,2022-03-07,13853.5273,13879.0996,13314.4443,13319.3799,864967209,0
2027,2022-03-08,13275.2344,13663.2676,13129.3984,13267.6055,968142460,0
2028,2022-03-09,13610.4766,13793.1064,13504.4834,13742.1982,739973276,0
2029,2022-03-10,13577.8398,13633.6895,13399.4629,13590.9951,841516929,0
2030,2022-03-11,13701.7959,13714.4395,13285.1865,13301.8301,737129896,0
2031,2022-03-14,13248.0918,13386.666,13020.4033,13046.6406,911573695,0
2032,2022-03-15,13174.9688,13488.1807,13092.4502,13458.5645,811262746,0
2033,2022-03-16,13633.1182,13960.251,13475.0889,13956.7852,996944676,0
2034,2022-03-17,13878.9922,14125.668,13827.3389,14118.5996,693229539,0
2035,2022-03-18,14061.2881,14427.4648,14014.4297,14420.0811,867498006,0
2036,2022-03-21,14377.1475,14470.6816,14190.5264,14376.0898,823854755,0
2037,2022-03-22,14396.0293,14688.9727,14385.5469,14654.332,825588378,0
2038,2022-03-23,14525.2168,14681.3311,14446.0371,14447.5449,824504293,0
2039,2022-03-24,14529.7158,14767.7314,14440.667,14765.6943,841868679,0
2040,2022-03-25,14766.8994,14805.876,14577.5908,14754.3096,712670297,0
2041,2022-03-28,14763.1562,14989.0771,14705.916,14987.4033,715168564,0
2042,2022-03-29,15142.9277,15265.4219,15039.6094,15239.3174,810393456,0
2043,2022-03-30,15177.1523,15229.0146,15010.3389,15071.5469,759867221,0
2044,2022-03-31,15074.2354,15088.3809,14835.1602,14838.4932,710310556,0
2045,2022-04-01,14886.9131,14925.9268,14723.832,14861.2119,762867095,0
2046,2022-04-04,14903.3838,15161.8857,14884.5693,15159.5811,695753184,0
2047,2022-04-05,15109.2695,15120.6719,14782.5703,14820.6387,703901932,0
2048,2022-04-06,14600.2979,14639.3477,14395.3994,14498.8848,845424791,0
2049,2022-04-07,14469.502,14624.2393,14315.6924,14531.8105,721334012,0
2050,2022-04-08,14450.5254,14490.1885,14307.6787,14327.2559,668899020,0
2051,2022-04-11,14149.5986,14187.667,13979.1416,13990.2051,710831938,0
2052,2022-04-12,14175.6611,14264.7373,13882.7539,13940.2402,704090434,0
2053,2022-04-13,13939.6133,14258.8057,13919.4766,14217.29,674425100,0
2054,2022-04-14,14225.4648,14235.3877,13884.8193,13893.2148,673741021,0
2055,2022-04-18,13859.4736,13997.9248,13788.9561,13910.7637,612666672,0
2056,2022-04-19,13882.748,14236.5088,13844.7422,14210.2559,632302094,0
2057,2022-04-20,14246.1953,14263.6084,13962.8604,13998.5293,774567522,0
2058,2022-04-21,14174.9199,14277.2061,13682.6846,13720.4531,814269880,0
2059,2022-04-22,13714.627,13769.4023,13342.7939,13356.8691,788392602,0
2060,2022-04-25,13275.4092,13541.7656,13239.7324,13533.2246,751585852,0
2061,2022-04-26,13447.6621,13447.6621,13009.6543,13009.7129,753211938,0
2062,2022-04-27,13009.4014,13241.9385,12936.4141,13003.3564,878710297,0
2063,2022-04-28,13254.958,13542.5645,13038.1719,13456.0586,930270097,0
2064,2022-04-29,13274.9434,13428.5332,12835.4814,12854.8037,826891033,0
2065,2022-05-02,12864.8301,13083.5723,12716.625,13075.8477,913136691,0
2066,2022-05-03,13045.3535,13178.7432,12982.6992,13089.8984,788106847,0
2067,2022-05-04,13110.2998,13556.667,12887.5273,13535.709,1066603129,0
2068,2022-05-05,13344.79,13344.79,12710.5938,12850.5527,1042017018,0
2069,2022-05-06,12776.8594,12926.5762,12522.7705,12693.5352,983294963,0
2070,2022-05-09,12465.9121,12542.3213,12136.1875,12187.7207,978197741,0
2071,2022-05-10,12496.8438,12537.8887,12173.4678,12345.8555,923626387,0
2072,2022-05-11,12240.209,12470.8926,11939.0938,11967.5566,929582982,0
2073,2022-05-12,11790.1328,12128.7295,11692.1182,11945.4971,1037259208,0
2074,2022-05-13,12125.9258,12429.2852,12069.1309,12387.3965,835791873,0
2075,2022-05-16,12297.0732,12395.5098,12196.209,12243.5771,765813858,0
2076,2022-05-17,12496.626,12572.9902,12333.9854,12564.1006,867050887,0
2077,2022-05-18,12352.918,12389.9639,11886.9961,11928.3115,957549540,0
2078,2022-05-19,11872.5566,12066.8516,11795.7939,11875.626,1027030717,0
2079,2022-05-20,12037.0322,12044.7021,11492.291,11835.6191,1105311396,0
2080,2022-05-23,11867.0762,12047.8096,11785.7607,12034.2803,823480913,0
2081,2022-05-24,11807.7773,11842.8086,11576.1055,11769.8398,873894450,0
2082,2022-05-25,11732.4512,12028.8867,11714.2695,11943.9277,801742480,0
2083,2022-05-26,11906.8291,12337.7285,11901.874,12276.7891,917630766,0
2084,2022-05-27,12421.7979,12682.5811,12405.2871,12681.4209,847837513,0
2085,2022-05-31,12688.9463,12762.8408,12482.3242,12642.1006,1062310410,0
2086,2022-06-01,12750.3066,12820.4668,12457.9062,12548.3633,729913325,0
2087,2022-06-02,12498.626,12897.6328,12447.7705,12892.8857,827912103,0
2088,2022-06-03,12650.3848,12724.8135,12505.7627,12548.0254,749309771,0
2089,2022-06-06,12745.8877,12804.4561,12534.5762,12599.6299,801795956,0
2090,2022-06-07,12456.4893,12737.2979,12413.5557,12711.6758,694177358,0
2091,2022-06-08,12682.8135,12776.6494,12578.5488,12615.1289,721012531,0
2092,2022-06-09,12543.3711,12666.4062,12265.8604,12269.7832,764934532,0
2093,2022-06-10,12052.5908,12082.6943,11825.3516,11832.8203,938661800,0
2094,2022-06-13,11472.1855,11568.6455,11254.1846,11288.3184,929692871,0
2095,2022-06-14,11385.1826,11418.2178,11205.9238,11311.6855,837028869,0
2096,2022-06-15,11468.1309,11751.2949,11346.5361,11593.7715,836146287,0
2097,2022-06-16,11286.873,11311.0498,11037.209,11127.5723,874848641,0
2098,2022-06-17,11172.6533,11357.9707,11089.9316,11265.9883,929802084,0
2099,2022-06-21,11446.9844,11638.4727,11446.9844,11546.7578,900854040,0
2100,2022-06-22,11427.7393,11708.0811,11423.2021,11527.7119,818309497,0
2101,2022-06-23,11622.0879,11729.6172,11515.4854,11697.6768,849013634,0
2102,2022-06-24,11826.9482,12112.8213,11812.1787,12105.8486,1063298891,0
2103,2022-06-27,12157.9326,12175.9785,11965.6699,11993.0986,721720946,0
2104,2022-06-28,12021.3408,12133.8701,11633.127,11637.7686,790722091,0
2105,2022-06-29,11619.0127,11710.209,11537.7227,11658.2627,703463846,0
2106,2022-06-30,11532.3203,11650.9648,11322.8643,11503.7168,785534922,0
2107,2022-07-01,11472.6318,11592.8457,11378.626,11585.6758,792187758,0
2108,2022-07-05,11419.3369,11781.7402,11366.0732,11779.9043,855497861,0
2109,2022-07-06,11807.082,11941.3115,11727.3604,11852.5879,741086671,0
2110,2022-07-07,11913.7275,12137.7119,11897.5088,12109.0537,748290452,0
2111,2022-07-08,11977.9541,12179.3223,11956.0303,12125.6904,648924919,0
2112,2022-07-11,12008.7627,12026.0605,11830.8848,11860.2812,652994752,0
2113,2022-07-12,11926.8369,11990.4434,11684.0244,11744.9854,713851047,0
2114,2022-07-13,11523.9082,11819.6855,11498.957,11728.5273,710595365,0
2115,2022-07-14,11637.1816,11801.1104,11488.2734,11768.3955,713255596,0
2116,2022-07-15,11896.1533,11987.5205,11828.1309,11983.624,788778190,0
2117,2022-07-18,12089.6826,12156.0859,11836.5244,11877.5,819041459,0
2118,2022-07-19,12046.6885,12258.3701,11967.918,12249.4199,891190091,0
2119,2022-07-20,12269.0664,12488.3867,12232.1982,12439.6816,875313547,0
2120,2022-07-21,12466.1309,12620.499,12351.418,12619.4092,808871715,0
2121,2022-07-22,12575.7568,12662.8613,12322.8174,12396.4668,827282710,0
2122,2022-07-25,12391.2139,12415.5869,12244.3965,12328.4121,658716081,0
2123,2022-07-26,12248.2139,12259.0146,12051.208,12086.8955,758073019,0
2124,2022-07-27,12299.3438,12660.7666,12256.9355,12601.4697,961589002,0
2125,2022-07-28,12580.6152,12741.8281,12433.5527,12717.8701,891230351,0
2126,2022-07-29,12784.1992,12986.6445,12726.248,12947.9746,1104844244,0
2127,2022-08-01,12877.0391,13084.6084,12833.1553,12940.7832,827834931,0
2128,2022-08-02,12853.0361,13073.2666,12809.0117,12901.6006,797391539,0
2129,2022-08-03,12983.5771,13289.1904,12974.8545,13253.2588,985416360,0
2130,2022-08-04,13253.7744,13326.7178,13170.4395,13311.041,841739020,0
2131,2022-08-05,13107.4463,13286.0215,13070.3633,13207.6924,741663197,0
2132,2022-08-08,13227.0879,13394.5352,13103.7969,13159.1611,791133285,0
2133,2022-08-09,13064.2441,13095.7002,12945.5957,13008.165,775861980,0
2134,2022-08-10,13330.6562,13386.8477,13220.0508,13378.3213,833812201,0
2135,2022-08-11,13471.0283,13555.377,13271.3467,13291.9863,707573209,0
2136,2022-08-12,13384.6465,13565.8721,13341.6484,13565.8721,695043552,0
2137,2022-08-15,13529.6611,13685.6504,13524.5264,13667.1797,615071970,0
2138,2022-08-16,13617.6611,13720.9121,13508.4717,13635.21,655769814,0
2139,2022-08-17,13499.2441,13591.5762,13389.8184,13470.8574,686188480,0
2140,2022-08-18,13474.2383,13553.2822,13405.7363,13505.9912,672676250,0
2141,2022-08-19,13370.2451,13402.6094,13210.8164,13242.9014,728407601,0
2142,2022-08-22,13056.3877,13073.0674,12859.8203,12890.5381,725623412,0
2143,2022-08-23,12885.2793,13000.7109,12852.7031,12881.7891,632958243,0
2144,2022-08-24,12876.2285,12995.1406,12843.583,12917.8633,612959694,0
2145,2022-08-25,12984.7354,13146.8389,12951.6064,13143.583,718335970,0
2146,2022-08-26,13129.9141,13175.2529,12603.4053,12605.166,918754902,0
2147,2022-08-29,12488.458,12594.3379,12440.3994,12484.3213,750289257,0
2148,2022-08-30,12562.4043,12572.876,12240.8232,12342.6982,806284045,0
2149,2022-08-31,12448.0684,12502.1475,12268.0771,12272.0303,722138431,0
2150,2022-09-01,12158.8828,12290.333,12012.9824,12274.625,906482826,0
2151,2022-09-02,12392.4551,12451.2852,12035.5273,12098.4424,852373674,0
2152,2022-09-06,12106.5713,12152.4209,11928.8057,12011.3135,823404210,0
2153,2022-09-07,12038.1777,12298.123,12026.9824,12259.3877,814418228,0
2154,2022-09-08,12139.5732,12374.126,12120.2627,12321.1943,833405987,0
2155,2022-09-09,12424.1484,12610.4316,12424.1484,12588.292,815896909,0
2156,2022-09-12,12649.2344,12752.8281,12639.7607,12739.7217,818301674,0
2157,2022-09-13,12364.834,12420.0117,12004.417,12033.6201,921822288,0
2158,2022-09-14,12092.0254,12170.2529,12016.4316,12134.3994,919439614,0
2159,2022-09-15,12034.4277,12153.3428,11867.8828,11927.4873,979249296,0
2160,2022-09-16,11775.9355,11875.0928,11710.2559,11861.376,1001841359,0
2161,2022-09-19,11753.5986,11956.7881,11752.4307,11953.2744,803636879,0
2162,2022-09-20,11855.835,11951.1299,11761.6934,11851.5371,817312017,0
2163,2022-09-21,11892.7168,12062.5205,11636.2451,11637.791,952389359,0
2164,2022-09-22,11574.3223,11617.9932,11448.8623,11501.6475,941945910,0
2165,2022-09-23,11398.751,11402.4082,11169.6572,11311.2432,977803478,0
2166,2022-09-26,11283.1436,11473.3594,11235.7373,11254.1123,893850735,0
2167,2022-09-27,11411.3428,11502.3809,11175.2871,11271.75,909059623,0
2168,2022-09-28,11258.7373,11546.8721,11210.8076,11493.8271,976028028,0
2169,2022-09-29,11334.5703,11339.9062,11038.9443,11164.7803,1001556949,0
2170,2022-09-30,11123.1074,11296.1572,10966.9512,10971.2227,842931552,0
2171,2022-10-03,11059.165,11296.4258,10985.0088,11229.7275,994865392,0
2172,2022-10-04,11477.8486,11609.25,11462.3721,11582.5391,1006006571,0
2173,2022-10-05,11429.4717,11647.623,11312.5234,11573.1826,833545047,0
2174,2022-10-06,11556.3955,11660.5527,11472.8301,11485.5039,821045193,0
2175,2022-10-07,11272.4561,11293.6484,10991.6631,11039.4697,1065371368,0
2176,2022-10-10,11048.5117,11063.2139,10824.251,10926.9658,910687104,0
2177,2022-10-11,10865.3174,10981.9072,10716.334,10791.3477,1048774623,0
2178,2022-10-12,10810.2998,10886.4912,10754.8506,10785.6152,874294872,0
2179,2022-10-13,10481.5811,11087.6602,10440.6387,11033.5801,1270984218,0
2180,2022-10-14,11130.0771,11152.8936,10677.4795,10692.0576,877615035,0
2181,2022-10-17,10967.2471,11090.8662,10959.7451,11062.5312,975204159,0
2182,2022-10-18,11368.7637,11374.375,11035.7969,11147.7354,965810604,0
2183,2022-10-19,11081.8203,11231.46,11008.1104,11103.377,820899961,0
2184,2022-10-20,11081.2246,11279.8115,11001.2773,11046.7061,908287283,0
2185,2022-10-21,10998.166,11327.7725,10962.0088,11310.332,1037910338,0
2186,2022-10-24,11321.1084,11468.1826,11166.4893,11430.2617,1035484873,0
2187,2022-10-25,11482.8682,11681.8467,11480.4092,11669.9932,976578290,0
2188,2022-10-26,11409.79,11657.0615,11388.3408,11405.8955,1200630933,0
2189,2022-10-27,11387.7148,11417.0371,11179.9033,11191.6309,1248016748,0
2190,2022-10-28,11176.9941,11563.1553,11176.9941,11546.2061,1362410011,0
2191,2022-10-31,11465.208,11482.9902,11331.2627,11405.5693,1092083111,0
2192,2022-11-01,11571.5254,11574.3906,11278.2842,11288.9521,1067247143,0
2193,2022-11-02,11300.2686,11410.9121,10903.4785,10906.3428,1263635634,0
2194,2022-11-03,10769.4326,10852.1787,10680.8252,10690.5986,1178859324,0
2195,2022-11-04,10911.9844,10934.6172,10632.3877,10857.0273,1309181016,0
2196,2022-11-07,10900.835,11001.1582,10817.5908,10976.999,999072943,0
2197,2022-11-08,11039.5762,11191.9004,10897.5264,11059.4971,1044208950,0
2198,2022-11-09,10971.4346,11012.6641,10790.3477,10797.5508,915436656,0
2199,2022-11-10,11350.4219,11612.2031,11235.7422,11605.9551,1239184883,0
2200,2022-11-11,11604.3633,11840.0684,11535.5615,11817.0088,1086893870,0
2201,2022-11-14,11728.1143,11863.8154,11669.1025,11700.9404,1019367249,0
2202,2022-11-15,12006.4531,12024.9531,11735.4033,11871.1484,1111057794,0
2203,2022-11-16,11767.418,11796.9873,11673.1357,11699.0869,894014567,0
2204,2022-11-17,11521.6396,11737.6143,11519.375,11676.8564,918071627,0
2205,2022-11-18,11791.8467,11794.6797,11579.6396,11677.0176,891923093,0
2206,2022-11-21,11623.3496,11664.9375,11524.4395,11553.4512,819429439,0
2207,2022-11-22,11590.8252,11731.7627,11503.3418,11724.8379,786691274,0
2208,2022-11-23,11725.084,11866.4199,11722.0117,11838.7148,740858903,0
2209,2022-11-25,11777.3301,11803.9082,11748.791,11756.0342,389147347,0
2210,2022-11-28,11684.0693,11764.833,11555.2568,11587.752,816092074,0
2211,2022-11-29,11590.2969,11613.332,11450.3418,11503.4502,757461857,0
2212,2022-11-30,11505.7432,12031.3369,11481.8857,12030.0596,1368407169,0
2213,2022-12-01,12030.2363,12115.3389,11928.6602,12041.8945,909258649,0
2214,2022-12-02,11845.5283,12027.6162,11825.5312,11994.2598,850823615,0
2215,2022-12-05,11899.5371,11957.3555,11732.1494,11786.7998,847755669,0
2216,2022-12-06,11775.2051,11790.9297,11488.5996,11549.6855,876816958,0
2217,2022-12-07,11490.9863,11577.6875,11431.9609,11497.3916,826039533,0
2218,2022-12-08,11543.6768,11672.1396,11470.6846,11637.4951,867205448,0
2219,2022-12-09,11594.3818,11707.085,11550.3086,11563.3262,864611702,0
2220,2022-12-12,11572.2617,11707.7139,11529.4062,11706.4395,884564101,0
2221,2022-12-13,12141.2412,12166.4092,11724.9043,11834.2051,1238068340,0
2222,2022-12-14,11824.542,11941.2773,11617.4131,11740.9238,1013677511,0
2223,2022-12-15,11573.3809,11591.3291,11300.3477,11345.2158,1058683487,0
2224,2022-12-16,11313.6357,11383.3887,11175.5352,11243.7217,1663295972,0
2225,2022-12-19,11242.9971,11251.5713,11029.7744,11084.5938,948124973,0
2226,2022-12-20,11023.4658,11143.6221,10967.0703,11072.4248,953090525,0
2227,2022-12-21,11110.6455,11285.7754,11083.3564,11235.8799,865934250,0
2228,2022-12-22,11099.3633,11114.2285,10784.0156,10956.1436,1118137711,0
2229,2022-12-23,10911.04,11007.0908,10830.8975,10985.4463,750854145,0
2230,2022-12-27,10944.2979,10957.4375,10807.6094,10822.5137,832599185,0
2231,2022-12-28,10807.1162,10898.6357,10671.1895,10679.3447,847577456,0
2232,2022-12-29,10800.7988,10981.0566,10776.6162,10951.0479,870192012,0
2233,2022-12-30,10835.5908,10942.8975,10778.6416,10939.7617,777941531,0
2234,2023-01-03,11038.4248,11093.1035,10770.9287,10862.6367,1053760514,0
2235,2023-01-04,10949.3428,10981.458,10785.5342,10914.8008,1069222666,0
2236,2023-01-05,10837.2461,10842.333,10728.2588,10741.2178,985848748,0
2237,2023-01-06,10807.4551,11082.5938,10696.4229,11040.3545,1130982351,0
2238,2023-01-09,11133.0664,11304.8438,11085.3252,11108.4453,1037607017,0
2239,2023-01-10,11069.0479,11207.5566,11050.6807,11205.7793,901640938,0
2240,2023-01-11,11259.1553,11403.8896,11220.748,11402.5244,1001792851,0
2241,2023-01-12,11441.4551,11500.8584,11246.0225,11459.6133,1026689363,0
2242,2023-01-13,11362.1299,11547.959,11347.6016,11541.4814,916623082,0
2243,2023-01-17,11531.5449,11615.9512,11484.0234,11557.1855,961907483,0
2244,2023-01-18,11636.6084,11690.2686,11403.3145,11410.2861,1009515901,0
2245,2023-01-19,11345.1855,11388.4648,11251.9375,11295.6699,965759338,0
2246,2023-01-20,11363.8545,11623.1973,11329.5371,11619.0264,1084452497,0
2247,2023-01-23,11652.0029,11918.8584,11617.8271,11872.5439,1156933675,0
2248,2023-01-24,11802.9492,11889.3721,11780.0732,11846.6445,892741425,0
2249,2023-01-25,11636.0078,11841.8096,11550.0654,11814.6865,1045810907,0
2250,2023-01-26,11972.5664,12055.8066,11853.373,12051.4795,1035018673,0
2251,2023-01-27,12000.209,12248.1494,11999.873,12166.6006,1481545632,0
2252,2023-01-30,12047.1631,12087.6768,11906.1094,11912.3857,1124499341,0
2253,2023-01-31,11915.9443,12104.127,11915.9443,12101.9297,1084183827,0
2254,2023-02-01,12087.9209,12458.875,12010.7344,12363.1035,1293410980,0
2255,2023-02-02,12655.1836,12880.9834,12600.7559,12803.1396,1598969994,0
2256,2023-02-03,12520.9512,12828.7139,12520.9512,12573.3604,1381118492,0
2257,2023-02-06,12468.8047,12558.875,12411.877,12464.5146,990217215,0
2258,2023-02-07,12474.9502,12771.585,12419.7139,12728.2725,1185901840,0
2259,2023-02-08,12680.0283,12709.4521,12471.1152,12495.377,1148091939,0
2260,2023-02-09,12677.543,12679.543,12327.4375,12381.1699,1193016068,0
2261,2023-02-10,12306.5928,12375.7168,12204.2148,12304.917,1021155964,0
2262,2023-02-13,12356.498,12522.7803,12313.4453,12502.3135,939194553,0
2263,2023-02-14,12413.0957,12627.3965,12356.3223,12590.8867,1028390823,0
2264,2023-02-15,12531.5996,12689.3389,12486.417,12687.8936,962232640,0
2265,2023-02-16,12495.0732,12653.3994,12439.998,12442.4805,1076067052,0
2266,2023-02-17,12352.3027,12385.5186,12233.7939,12358.1846,966395991,0
2267,2023-02-21,12205.2119,12257.0615,12058.2305,12060.2988,1011945527,0
2268,2023-02-22,12085.6738,12156.2139,12006.0371,12066.2715,995921846,0
2269,2023-02-23,12224.4443,12227.4023,12003.3057,12180.1396,1093378827,0
2270,2023-02-24,11979.7998,12018.3203,11900.8389,11969.6523,932218845,0
2271,2023-02-27,12106.792,12159.6377,12034.6123,12057.7881,831759065,0
2272,2023-02-28,12041.7461,12146.5234,12021.3213,12042.1162,971797556,0
2273,2023-03-01,12026.7197,12054.4766,11906.5791,11938.5664,942168537,0
2274,2023-03-02,11830.0938,12074.5869,11830.0938,12044.8691,922482017,0
2275,2023-03-03,12110.7051,12300.457,12095.2412,12290.8076,997763990,0
2276,2023-03-06,12344.6484,12466.877,12297.5654,12302.4844,899835291,0
2277,2023-03-07,12303.1904,12344.0449,12130.0068,12152.1699,1001841632,0
2278,2023-03-08,12181.0576,12237.7197,12102.2764,12215.333,925276107,0
2279,2023-03-09,12230.8369,12340.4492,11970.3418,11995.8828,1012583490,0
2280,2023-03-10,12001.6953,12069.623,11789.8594,11830.2822,999064517,0
2281,2023-03-13,11752.0967,12073.9551,11695.4131,11923.167,1168712712,0
2282,2023-03-14,12078.4619,12217.8711,12035.2168,12199.7861,1055464225,0
2283,2023-03-15,12083.2393,12269.4463,12026.1807,12251.3213,1149419361,0
2284,2023-03-16,12211.8662,12595.6943,12190.6523,12581.3906,1223226383,0
2285,2023-03-17,12570.1582,12674.3438,12444.0781,12519.875,1574098700,0
2286,2023-03-20,12487.7939,12578.3467,12407.8164,12562.6074,994408347,0
2287,2023-03-21,12643.3496,12762.4521,12582.7598,12741.4375,1054842718,0
2288,2023-03-22,12742.4062,12943.6172,12563.7783,12567.1514,1051072837,0
2289,2023-03-23,12735.5957,12900.1025,12611.6719,12729.2324,1025564508,0
2290,2023-03-24,12700.5078,12770.2783,12608.1543,12767.0479,922781449,0
2291,2023-03-27,12797.8945,12839.4238,12647.9434,12673.0693,816719232,0
2292,2023-03-28,12654.9092,12654.9092,12517.8721,12610.5693,766022957,0
2293,2023-03-29,12768.1436,12867.3184,12734.6816,12846.0312,947035160,0
2294,2023-03-30,12934.9932,12987.9727,12894.1377,12963.1426,869528891,0
2295,2023-03-31,12968.958,13188.833,12968.0029,13181.3506,1017225637,0
2296,2023-04-03,13084.0967,13157.4746,13036.5479,13148.3506,882828809,0
2297,2023-04-04,13165.3242,13204.0781,13049.9775,13100.0752,801851114,0
2298,2023-04-05,13056.791,13065.2754,12894.4424,12967.1992,869950046,0
2299,2023-04-06,12892.8984,13078.1016,12846.0283,13062.5967,832504679,0
2300,2023-04-10,12936.5215,13051.8545,12861.5195,13051.2334,767359592,0
2301,2023-04-11,13040.4873,13049.5596,12947.6562,12964.1553,768621072,0
2302,2023-04-12,13043.9736,13071.9795,12833.3086,12848.3477,863500686,0
2303,2023-04-13,12922.8955,13124.4141,12920.0244,13109.3887,819955750,0
2304,2023-04-14,13044.6943,13152.2842,12962.5059,13079.5156,746405452,0
2305,2023-04-17,13053.2578,13105.6836,12981.2627,13087.7139,751826564,0
2306,2023-04-18,13180.3086,13196.1807,13044.208,13091.793,728235801,0
2307,2023-04-19,12992.5117,13128.249,12988.1973,13088.7148,733314829,0
2308,2023-04-20,12962.2881,13107.9229,12933.7969,12985.9805,957268328,0
2309,2023-04-21,12970.3213,13030.8467,12899.6387,13000.7676,824562797,0
2310,2023-04-24,12981.7109,13044.2246,12883.7744,12969.7578,769849340,0
2311,2023-04-25,12905.0859,12933.2822,12724.2432,12725.1084,910137931,0
2312,2023-04-26,12866.6416,12929.6182,12783.418,12806.4844,1077729766,0
2313,2023-04-27,12963.207,13175.6182,12938.498,13160.0264,1148813675,0
2314,2023-04-28,13139.3486,13247.3877,13096.9355,13245.9863,1058885433,0
2315,2023-05-01,13229.1152,13287.4707,13186.3965,13231.4678,825815853,0
2316,2023-05-02,13225.4844,13241.5303,13046.7861,13113.6592,898181501,0
2317,2023-05-03,13123.1025,13231.7061,13026.042,13030.208,956166919,0
2318,2023-05-04,13014.0742,13064.0166,12938.4541,12982.4805,909396711,0
2319,2023-05-05,13070.6953,13291.1084,13059.9111,13259.1318,961763788,0
2320,2023-05-08,13247.0938,13302.4326,13193.0801,13291.6426,830301230,0
2321,2023-05-09,13228.6426,13254.8066,13193.8818,13201.1143,872852773,0
2322,2023-05-10,13308.415,13384.418,13204.7871,13347.8271,1088471077,0
2323,2023-05-11,13376.8545,13411.6982,13306.083,13389.7783,949564966,0
2324,2023-05-12,13407.0195,13427.415,13256.5596,13340.1758,854487627,0
2325,2023-05-15,13352.2637,13419.8096,13297.8477,13413.5088,762820497,0
2326,2023-05-16,13385.3691,13498.4355,13384.7744,13426.0146,839289641,0
2327,2023-05-17,13474.5186,13608.3262,13419.3467,13589.2637,910690871,0
2328,2023-05-18,13608.9463,13844.7637,13606.8057,13834.6162,1013862912,0
